fleming	I-director.name
film	_film_

did	_did_
teddy	B-director.name
lee	I-director.name
do	_do_
a	_a_
lot	_lot_
of	_of_
movies	_movies_

what	_what_
are	_are_
the	_the_
movies	_movies_
by	_by_
director	_director_
tom	B-director.name
cruise	I-director.name

what	_what_
movies	_movies_
has	_has_
tom	B-director.name
cruise	I-director.name
directed	_directed_

show	_show_
me	_me_
the	_the_
movies	_movies_
directed	_directed_
by	_by_
trivikram	B-director.name

show	_show_
movies	_movies_
directed	_directed_
by	_by_
the	_the_
zucker	B-director.name
brothers	I-director.name

find	_find_
anime	B-movie.genre
films	_films_
from	_from_
japan	B-country.name

find	_find_
some	_some_
detective	B-movie.genre
movies	_movies_

find	_find_
some	_some_
historical	B-movie.genre
romance	I-movie.genre
movies	_movies_

show	_show_
all	_all_
sy	B-movie.genre
fi	I-movie.genre
movies	_movies_
for	_for_
twenty	B-movie.release_date
twelve	I-movie.release_date

what	_what_
was	_was_
the	_the_
highest-grossing	_highest-grossing_
woody	B-director.name
allen	I-director.name
movie	_movie_
ever	_ever_

all	_all_
movies	_movies_
that	_that_
made	_made_
above	B-movie.gross_revenue
seven	I-movie.gross_revenue
point	I-movie.gross_revenue
five	I-movie.gross_revenue
million	I-movie.gross_revenue
dollars	I-movie.gross_revenue

what	_what_
movie	_movie_
made	_made_
over	B-movie.gross_revenue
forty	I-movie.gross_revenue
million	I-movie.gross_revenue

show	_show_
me	_me_
movies	_movies_
that	_that_
made	_made_
more	B-movie.gross_revenue
than	I-movie.gross_revenue
ten	I-movie.gross_revenue
million	I-movie.gross_revenue

i	_i_
'd	_'d_
like	_like_
to	_to_
see	_see_
the	_the_
film	_film_
that	_that_
made	_made_
over	B-movie.gross_revenue
twenty	I-movie.gross_revenue
million	I-movie.gross_revenue
dollars	I-movie.gross_revenue

can	_can_
you	_you_
find	_find_
me	_me_
only	_only_
movies	_movies_
that	_that_
grossed	_grossed_
three	B-movie.gross_revenue
million	I-movie.gross_revenue
or	I-movie.gross_revenue
more	I-movie.gross_revenue

what	_what_
movies	_movies_
where	_where_
released	_released_
in	_in_
aug	B-movie.release_date
of	I-movie.release_date
twenty	I-movie.release_date
eleven	I-movie.release_date

search	_search_
for	_for_
eighties	B-movie.release_date
movies	_movies_

what	_what_
is	_is_
the	_the_
release	_release_
date	_date_
for	_for_
the	_the_
movie	_movie_
heroine	B-movie.release_date

what	_what_
movies	_movies_
were	_were_
released	_released_
nine	B-movie.release_date
fourteen	I-movie.release_date
twelve	I-movie.release_date

where	_where_
can	_can_
i	_i_
find	_find_
a	_a_
list	_list_
of	_of_
movies	_movies_
released	_released_
nine	B-movie.release_date
fourteen	I-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

i	_i_
want	_want_
you	_you_
to	_to_
pull	_pull_
up	_up_
movies	_movies_
from	_from_
nine	B-movie.release_date
fourteen	I-movie.release_date

what	_what_
movies	_movies_
were	_were_
released	_released_
on	_on_
nine	B-movie.release_date
twenty	I-movie.release_date
one	I-movie.release_date
twelve	I-movie.release_date

show	_show_
me	_me_
movies	_movies_
from	_from_
the	_the_
nineteen	B-movie.release_date
fifties	I-movie.release_date

search	_search_
nineteen	B-movie.release_date
ninety	I-movie.release_date
's	_'s_
movies	_movies_

show	_show_
me	_me_
films	_films_
that	_that_
came	_came_
out	_out_
in	_in_
september	B-movie.release_date
of	I-movie.release_date
this	I-movie.release_date
year	I-movie.release_date

movies	_movies_
in	_in_
september	B-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

movies	_movies_
released	_released_
in	_in_
september	B-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

what	_what_
are	_are_
some	_some_
new	_new_
movie	_movie_
releases	_releases_
for	_for_
september	B-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

get	_get_
a	_a_
list	_list_
of	_of_
movies	_movies_
released	_released_
in	_in_
september	B-movie.release_date

show	_show_
me	_me_
movies	_movies_
coming	_coming_
out	_out_
in	_in_
september	B-movie.release_date

show	_show_
me	_me_
movies	_movies_
released	_released_
in	_in_
september	B-movie.release_date

what	_what_
movies	_movies_
came	_came_
out	_out_
in	_in_
september	B-movie.release_date

what	_what_
movies	_movies_
were	_were_
released	_released_
in	_in_
september	B-movie.release_date

find	_find_
movies	_movies_
released	_released_
in	_in_
september	B-movie.release_date

show	_show_
me	_me_
movies	_movies_
from	_from_
the	_the_
sixties	B-movie.release_date

what	_what_
twenty	B-movie.release_date
twelve	I-movie.release_date
movies	_movies_
were	_were_
rated	_rated_
pg	B-rating.name

give	_give_
me	_me_
a	_a_
list	_list_
of	_of_
twenty	B-movie.release_date
twelve	I-movie.release_date
rated	_rated_
r	B-rating.name
movies	_movies_

twenty	B-movie.release_date
twelve	I-movie.release_date
twentieth	B-producer.name
century	I-producer.name
fox	I-producer.name
movies	_movies_

search	_search_
twenty	B-movie.release_date
twelve	I-movie.release_date
movies	_movies_

i	_i_
want	_want_
a	_a_
danish	B-movie.language
language	I-movie.language
speaking	I-movie.language
film	_film_

are	_are_
there	_there_
any	_any_
danish	B-movie.language
language	I-movie.language
films	_films_
around	_around_

movies	_movies_
in	_in_
dutch	B-movie.language

showcase	_showcase_
all	_all_
movies	_movies_
in	_in_
2012	B-movie.release_date
that	_that_
are	_are_
in	_in_
french	B-movie.language

movies	_movies_
in	_in_
french	B-movie.language

display	_display_
a	_a_
list	_list_
of	_of_
2012	B-movie.release_date
movies	_movies_
in	_in_
german	B-movie.language

show	_show_
me	_me_
a	_a_
hindi	B-movie.language
action	B-movie.genre
movie	_movie_

show	_show_
me	_me_
the	_the_
latest	_latest_
movies	_movies_
in	_in_
malayalam	B-movie.language

what	_what_
movies	_movies_
are	_are_
their	_their_
in	_in_
portuguese	B-movie.language

see	_see_
movies	_movies_
in	_in_
punjabi	B-movie.language

search	_search_
for	_for_
movies	_movies_
in	_in_
canada	B-movie.location
with	_with_
james	B-actor.name
brown	I-actor.name

i	_i_
want	_want_
movies	_movies_
in	_in_
france	B-movie.location

movies	_movies_
from	_from_
paris	B-movie.location

show	_show_
me	_me_
movies	_movies_
from	_from_
paris	B-movie.location

movies	_movies_
for	_for_
twenty	B-movie.release_date
twelve	I-movie.release_date
based	_based_
in	_in_
spain	B-movie.location

look	_look_
for	_for_
movies	_movies_
acted	_acted_
in	_in_
spain	B-movie.location

search	_search_
movies	_movies_
acted	_acted_
in	_in_
spain	B-movie.location

search	_search_
movies	_movies_
acted	_acted_
in	_in_
sweden	B-movie.location

i	_i_
want	_want_
to	_to_
see	_see_
a	_a_
list	_list_
of	_of_
all	_all_
movies	_movies_
in	_in_
the	B-movie.location
usa	I-movie.location

show	_show_
me	_me_
movies	_movies_
in	_in_
the	B-movie.location
usa	I-movie.location

what	_what_
are	_are_
the	_the_
movies	_movies_
that	_that_
alfred	B-producer.name
ruddy	I-producer.name
produced	_produced_

get	_get_
movie	_movie_
information	_information_
for	_for_
lionsgate	B-producer.name

what	_what_
movies	_movies_
did	_did_
disney	B-producer.name
produce	_produce_
in	_in_
1998	B-movie.release_date

find	_find_
dreamworks	B-producer.name
movies	_movies_
from	_from_
twenty	B-movie.release_date
ten	I-movie.release_date

lionsgate	B-producer.name
movies	_movies_
for	_for_
twenty	B-movie.release_date
thirteen	I-movie.release_date

show	_show_
me	_me_
all	_all_
recent	_recent_
pg	B-rating.name
movies	_movies_
by	_by_
paramount	B-producer.name

find	_find_
films	_films_
made	_made_
by	_by_
the	_the_
company	_company_
searchlight	B-producer.name
films	I-producer.name

show	_show_
me	_me_
the	_the_
movies	_movies_
rating	_rating_
a	B-rating.name

find	_find_
all	_all_
movies	_movies_
rated	_rated_
g	B-rating.name
in	_in_
the	_the_
last	B-movie.release_date
year	I-movie.release_date

show	_show_
all	_all_
movies	_movies_
made	_made_
in	_in_
twenty	B-movie.release_date
eleven	I-movie.release_date
with	_with_
g	B-rating.name
rating	_rating_

show	_show_
nc	B-rating.name
seventeen	B-rating.name
movies	_movies_
for	_for_
twenty	B-movie.release_date
eleven	I-movie.release_date

find	_find_
sports	B-movie.subject
movies	_movies_
rated	_rated_
pg	B-rating.name

list	_list_
all	_all_
movies	_movies_
rated	_rated_
pg	B-rating.name
and	B-movie.release_date
pg-13	B-rating.name
released	_released_
in	_in_
2009	B-movie.release_date

show	_show_
all	_all_
r	B-rating.name
movies	_movies_
for	_for_
twenty	B-movie.release_date
eleven	I-movie.release_date

what	_what_
r-rated	B-rating.name
movies	_movies_
were	_were_
released	_released_
in	_in_
twenty	B-movie.release_date
twelve	I-movie.release_date

find	_find_
detective	B-movie.subject
movies	_movies_
rated	_rated_
r	B-rating.name

what	_what_
movies	_movies_
are	_are_
safe	B-rating.name
for	I-rating.name
a	I-rating.name
young	I-rating.name
child	I-rating.name
to	I-rating.name
watch	I-rating.name

show	_show_
me	_me_
brittney	B-actor.name
murphey	I-actor.name
movies	_movies_

get	_get_
me	_me_
movies	_movies_
with	_with_
chloe	B-actor.name
sevigny	I-actor.name

show	_show_
me	_me_
all	_all_
movies	_movies_
hillary	B-actor.name
duff	I-actor.name
has	_has_
been	_been_
in	_in_

list	_list_
only	_only_
jason	B-actor.name
statham	I-actor.name
movies	_movies_

what	_what_
movies	_movies_
did	_did_
kelly	B-actor.name
brooke	I-actor.name
do	_do_

what	_what_
movies	_movies_
did	_did_
meryl	B-actor.name
streep	I-actor.name
make	_make_
in	_in_
2010	B-movie.release_date

show	_show_
me	_me_
the	_the_
movies	_movies_
acted	_acted_
by	_by_
namitha	B-actor.name

find	_find_
movies	_movies_
with	_with_
von	B-actor.name
sudow	I-actor.name

search	_search_
for	_for_
films	_films_
with	_with_
von	B-actor.name
sudow	I-actor.name

i	_i_
would	_would_
like	_like_
to	_to_
know	_know_
in	_in_
detail	_detail_
about	_about_
the	_the_
film	_film_
career	_career_
of	_of_
indian	B-actor.nationality
actor	_actor_
dilip	B-actor.name
kumar	I-actor.name

show	_show_
me	_me_
movies	_movies_
that	_that_
jennifer	B-actor.name
grey	I-actor.name
starred	_starred_
in	_in_
from	_from_
nineteen	B-movie.release_date
eighty	I-movie.release_date
seven	I-movie.release_date

what	_what_
movie	_movie_
had	_had_
katie	B-actor.name
holmes	I-actor.name
and	_and_
scott	B-actor.name
wolf	I-actor.name
in	_in_
it	_it_

what	_what_
is	_is_
the	_the_
movie	_movie_
with	_with_
patrick	B-actor.name
swayze	I-actor.name
and	_and_
jennifer	B-actor.name
grey	I-actor.name

find	_find_
a	_a_
movie	_movie_
about	_about_
apartheid	B-movie.subject

show	_show_
me	_me_
some	_some_
movies	_movies_
about	_about_
apartheid	B-movie.subject

i	_i_
want	_want_
to	_to_
see	_see_
a	_a_
movie	_movie_
about	_about_
armstrong	B-movie.subject
siddly	I-movie.subject

what	_what_
movies	_movies_
are	_are_
filmed	_filmed_
about	_about_
asia	B-movie.subject

show	_show_
all	_all_
movies	_movies_
about	_about_
britian	B-movie.subject

show	_show_
me	_me_
movies	_movies_
involving	_involving_
car	B-movie.subject
chases	I-movie.subject

do	_do_
you	_you_
have	_have_
any	_any_
movies	_movies_
about	_about_
cars	B-movie.subject

i	_i_
want	_want_
to	_to_
see	_see_
films	_films_
involving	_involving_
cars	B-movie.subject

i	_i_
want	_want_
to	_to_
see	_see_
movies	_movies_
about	_about_
cars	B-movie.subject

movies	_movies_
about	_about_
cars	B-movie.subject

find	_find_
movies	_movies_
about	_about_
church	B-movie.subject

classic	B-movie.subject
car	I-movie.subject
movies	_movies_

show	_show_
classic	B-movie.subject
car	I-movie.subject
movies	_movies_

show	_show_
me	_me_
movies	_movies_
about	_about_
classic	B-movie.subject
cars	I-movie.subject

what	_what_
movies	_movies_
have	_have_
classic	B-movie.subject
cars	I-movie.subject
in	_in_
them	_them_

find	_find_
movies	_movies_
about	_about_
classic	B-movie.subject
cars	I-movie.subject

movies	_movies_
about	_about_
classic	B-movie.subject
cars	I-movie.subject

movies	_movies_
about	_about_
computers	B-movie.subject

show	_show_
me	_me_
all	_all_
movies	_movies_
from	_from_
2000	B-movie.release_date
about	_about_
dogs	B-movie.subject

what	_what_
foreign	B-country.name
film	_film_
involves	_involves_
dragons	B-movie.subject

what	_what_
is	_is_
the	_the_
latest	_latest_
movie	_movie_
out	_out_
about	_about_
esp	B-movie.subject

i	_i_
am	_am_
really	_really_
interested	_interested_
in	_in_
esp	B-movie.subject
and	_and_
would	_would_
like	_like_
to	_to_
see	_see_
a	_a_
movie	_movie_

i	_i_
would	_would_
love	_love_
to	_to_
see	_see_
a	_a_
movie	_movie_
about	_about_
esp	B-movie.subject

i	_i_
wonder	_wonder_
if	_if_
there	_there_
are	_are_
any	_any_
movies	_movies_
out	_out_
about	_about_
esp	B-movie.subject

what	_what_
movies	_movies_
were	_were_
released	_released_
in	_in_
2012	B-movie.release_date
about	_about_
ice	B-movie.subject
skating	I-movie.subject

list	_list_
films	_films_
concerning	_concerning_
the	_the_
country	_country_
of	_of_
france	B-movie.subject

show	_show_
me	_me_
movies	_movies_
about	_about_
france	B-movie.subject

display	_display_
movies	_movies_
concerning	_concerning_
france	B-movie.subject

list	_list_
movies	_movies_
filmed	_filmed_
on	_on_
france	B-movie.subject

display	_display_
french	B-movie.subject
culture	I-movie.subject
films	_films_

find	_find_
movies	_movies_
about	_about_
gardening	B-movie.subject
and	I-movie.subject
lawn	I-movie.subject
care	I-movie.subject

gardening	B-movie.subject
movies	_movies_

i	_i_
would	_would_
like	_like_
to	_to_
know	_know_
names	_names_
of	_of_
some	_some_
movies	_movies_
related	_related_
with	_with_
gardening	B-movie.subject

results	_results_
for	_for_
gardening	B-movie.subject
movies	_movies_

i	_i_
want	_want_
to	_to_
see	_see_
movies	_movies_
about	_about_
gardening	B-movie.subject

show	_show_
me	_me_
movies	_movies_
about	_about_
gardening	B-movie.subject

show	_show_
me	_me_
movies	_movies_
on	_on_
gardening	B-movie.subject

show	_show_
movies	_movies_
on	_on_
gardening	B-movie.subject

movies	_movies_
about	_about_
gardens	B-movie.subject

search	_search_
for	_for_
movies	_movies_
about	_about_
hair	B-movie.subject

find	_find_
movies	_movies_
about	_about_
haunting	B-movie.subject

show	_show_
me	_me_
movies	_movies_
that	_that_
talk	_talk_
about	_about_
healthy	B-movie.subject
eating	I-movie.subject

give	_give_
me	_me_
a	_a_
list	_list_
of	_of_
movies	_movies_
that	_that_
discuss	_discuss_
healthy	B-movie.subject
eating	I-movie.subject

give	_give_
me	_me_
a	_a_
list	_list_
of	_of_
movies	_movies_
the	_the_
deal	_deal_
with	_with_
the	_the_
topic	_topic_
of	_of_
healthy	B-movie.subject
eating	I-movie.subject

the	_the_
movie	_movie_
that	_that_
has	_has_
a	_a_
kid	B-movie.subject
who	I-movie.subject
ages	I-movie.subject
into	I-movie.subject
a	I-movie.subject
man	I-movie.subject

titles	_titles_
of	_of_
movies	_movies_
about	_about_
libraries	B-movie.subject

make	_make_
a	_a_
list	_list_
of	_of_
movies	_movies_
about	_about_
libraries	B-movie.subject

list	_list_
movies	_movies_
about	_about_
libraries	B-movie.subject

search	_search_
movies	_movies_
about	_about_
the	_the_
october	B-movie.subject
revolution	I-movie.subject

period	B-movie.subject
movies	_movies_

search	_search_
for	_for_
movies	_movies_
about	_about_
preschool	B-movie.subject
boys	I-movie.subject

race	B-movie.subject
car	I-movie.subject
movies	_movies_

show	_show_
me	_me_
a	_a_
list	_list_
of	_of_
some	_some_
movies	_movies_
on	_on_
religious	B-movie.subject
issues	I-movie.subject

best	_best_
space	B-movie.subject
movie	_movie_

space	B-movie.subject
movies	_movies_

list	_list_
some	_some_
sports	B-movie.subject
movies	_movies_

show	_show_
me	_me_
movies	_movies_
about	_about_
the	B-movie.subject
future	I-movie.subject

movies	_movies_
about	_about_
the	B-movie.subject
president	I-movie.subject

are	_are_
there	_there_
any	_any_
movies	_movies_
that	_that_
have	_have_
tips	B-movie.subject
about	I-movie.subject
gardening	I-movie.subject
in	_in_
them	_them_

list	_list_
of	_of_
movies	_movies_
about	_about_
unsolved	B-movie.subject
crimes	I-movie.subject

find	_find_
movies	_movies_
about	_about_
us	B-movie.subject
government	I-movie.subject

find	_find_
war	B-movie.subject
movies	_movies_
rated	_rated_
r	B-rating.name

what	_what_
zombie	B-movie.subject
movies	_movies_
are	_are_
scheduled	_scheduled_
for	_for_
release	_release_
in	_in_
twenty	B-movie.release_date
thirteen	I-movie.release_date

display	_display_
movies	_movies_
on	_on_
gardening	B-movie.subject

show	_show_
all	_all_
movies	_movies_
with	_with_
america	_america_
in	_in_
title	_title_

pull	_pull_
up	_up_
films	_films_
with	_with_
flowers	_flowers_
in	_in_
the	_the_
title	_title_

show	_show_
me	_me_
movies	_movies_
about	_about_
gardening	B-movie.subject

where	_where_
can	_can_
i	_i_
find	_find_
the	_the_
movie	_movie_
amelie	B-movie.name
in	_in_
french	B-movie.language

did	_did_
tom	B-producer.name
hanks	I-producer.name
act	_act_
in	_in_
and	_and_
produce	_produce_
apollo	B-movie.name
thirteen	I-movie.name

show	_show_
me	_me_
belle	B-movie.name
the	_the_
movie	_movie_
is	_is_
it	_it_
in	_in_
spanish	B-movie.language

search	_search_
for	_for_
despicable	B-movie.name
me	I-movie.name
in	_in_
italian	B-movie.language

is	_is_
et	B-movie.name
in	_in_
french	B-movie.language

looking	_looking_
for	_for_
et	B-movie.name
in	_in_
french	B-movie.language

show	_show_
movie	_movie_
evil	B-movie.name
goes	I-movie.name
global	I-movie.name
on	_on_
oh	B-movie.release_date
nine	I-movie.release_date
fourteen	I-movie.release_date
twelve	I-movie.release_date

get	_get_
finding	B-movie.name
nemo	I-movie.name
twenty	B-movie.release_date
oh	I-movie.release_date
three	I-movie.release_date

where	_where_
can	_can_
i	_i_
find	_find_
the	_the_
movie	_movie_
garayh	B-movie.name
in	_in_
punjabi	B-movie.language

did	_did_
albert	B-producer.name
ruddy	I-producer.name
produce	_produce_
all	_all_
of	_of_
the	B-movie.name
godfather	I-movie.name
movies	_movies_

is	_is_
this	_this_
movie	_movie_
german	B-country.name

is	_is_
this	_this_
movie	_movie_
directed	_directed_
by	_by_
a	_a_
norwegian	B-director.nationality

is	_is_
this	_this_
movie	_movie_
scary	B-movie.genre

are	_are_
there	_there_
any	_any_
recent	_recent_
versions	_versions_
of	_of_
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name

is	_is_
this	_this_
movie	_movie_
in	_in_
french	B-movie.language

is	_is_
this	_this_
movie	_movie_
in	_in_
punjaki	B-movie.language

is	_is_
this	_this_
movie	_movie_
in	_in_
turkish	B-movie.language
language	I-movie.language

was	_was_
this	_this_
movie	_movie_
filmed	_filmed_
in	_in_
china	B-movie.location

sergio	B-director.name
leone	I-director.name
good	B-movie.name
bad	I-movie.name
and	I-movie.name
ugly	I-movie.name

find	_find_
goodfellas	B-movie.name
in	_in_
german	B-movie.language

is	_is_
a	_a_
hard	B-movie.name
day	I-movie.name
's	I-movie.name
night	I-movie.name
a	_a_
documentary	B-movie.genre

was	_was_
the	_the_
movie	_movie_
heroine	B-movie.name
released	_released_
in	_in_
september	B-movie.release_date
of	I-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

can	_can_
i	_i_
have	_have_
hotel	B-movie.name
transylvania	I-movie.name
three	I-movie.name
d	I-movie.name

house	B-movie.name
to	I-movie.name
akrend	I-movie.name
street	I-movie.name

show	_show_
me	_me_
the	_the_
movie	_movie_
lionsgate	B-movie.name

download	_download_
mission	B-movie.name
impossible	I-movie.name
in	_in_
spanish	B-movie.language

i	_i_
want	_want_
to	_to_
see	_see_
mission	B-movie.name
impossible	I-movie.name
in	_in_
spanish	B-movie.language

please	_please_
show	_show_
mission	B-movie.name
impossible	I-movie.name
in	_in_
spanish	B-movie.language

show	_show_
me	_me_
mission	B-movie.name
impossible	I-movie.name
in	_in_
spanish	B-movie.language

show	_show_
mission	B-movie.name
impossible	I-movie.name
in	_in_
spanish	B-movie.language
please	_please_

list	_list_
movie	_movie_
omg	B-movie.name
on	_on_
oh	B-movie.release_date
nine	I-movie.release_date
twenty	I-movie.release_date
eight	I-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

find	_find_
pirates	B-movie.name
of	I-movie.name
the	I-movie.name
caribean	I-movie.name
in	_in_
french	B-movie.language

is	_is_
a	B-movie.name
seperation	I-movie.name
in	_in_
french	B-movie.language

smurfs	B-movie.name
for	_for_
the	_the_
kids	_kids_

is	_is_
there	_there_
a	_a_
sound	B-movie.name
of	I-movie.name
music	I-movie.name
two	I-movie.name

find	_find_
me	_me_
information	_information_
about	_about_
the	_the_
first	_first_
star	B-movie.name
wars	I-movie.name

is	_is_
the	_the_
nineteen	B-movie.release_date
seventieseven	I-movie.release_date
starwars	_starwars_
movie	_movie_
rated	_rated_
pg	B-rating.name

show	_show_
star	B-movie.name
wars	I-movie.name
movie	_movie_

show	_show_
star	B-movie.name
wars	I-movie.name
movie	_movie_
list	_list_

will	B-actor.name
's	_'s_
in	_in_
the	B-movie.name
hitch	I-movie.name

search	_search_
for	_for_
the	B-movie.name
hunger	I-movie.name
games	I-movie.name
in	_in_
korean	B-movie.language

rated	_rated_
pg	B-rating.name
lion	B-movie.name
king	I-movie.name
info	_info_

is	_is_
toy	B-movie.name
story	I-movie.name
family	_family_
friendly	_friendly_

search	_search_
for	_for_
information	_information_
about	_about_
american	B-country.name
movies	_movies_

show	_show_
all	_all_
horror	B-movie.genre
movies	_movies_
that	_that_
me	_me_
out	_out_
in	_in_
twenty	B-movie.release_date
twelve	I-movie.release_date

where	_where_
can	_can_
i	_i_
find	_find_
information	_information_
about	_about_
movies	_movies_
released	_released_
nine	B-movie.release_date
fourteen	I-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

show	_show_
me	_me_
information	_information_
about	_about_
movies	_movies_
from	_from_
liongate	B-producer.name

search	_search_
disney	B-producer.name
pictures	I-producer.name

alberts	B-person.name
bio	_bio_

alberts	B-person.name
family	_family_

show	_show_
british	B-person.nationality
actor	_actor_
jason	B-person.name
stathon	I-person.name

arabic	B-country.name
actors	_actors_

give	_give_
me	_me_
a	_a_
list	_list_
of	_of_
irish	B-person.nationality
actors	_actors_

name	_name_
of	_of_
company	_company_
produced	_produced_
forrest	B-movie.name
gump	I-movie.name

find	_find_
the	_the_
producer	_producer_
of	_of_
a	B-movie.name
mom	I-movie.name
for	I-movie.name
christmas	I-movie.name

production	_production_
company	_company_
for	_for_
amityville	B-movie.name
horror	I-movie.name

who	_who_
produced	_produced_
the	_the_
antwon	B-movie.name
fisher	I-movie.name
stoy	I-movie.name

who	_who_
produced	_produced_
the	_the_
movie	_movie_
caddy	B-movie.name
shack	I-movie.name

find	_find_
the	_the_
producer	_producer_
of	_of_
lord	B-movie.name
of	I-movie.name
the	I-movie.name
flys	I-movie.name

who	_who_
produced	_produced_
mirror	B-movie.name
by	_by_
tarkovsky	B-director.name

do	_do_
you	_you_
know	_know_
who	_who_
produced	_produced_
star	B-movie.name
wars	I-movie.name

i	_i_
need	_need_
to	_to_
know	_know_
who	_who_
produced	_produced_
star	B-movie.name
wars	I-movie.name

who	_who_
produced	_produced_
star	B-movie.name
wars	I-movie.name

who	_who_
produced	_produced_
star	B-movie.name
wars	I-movie.name

name	_name_
of	_of_
company	_company_
that	_that_
produced	_produced_
the	B-movie.name
great	I-movie.name
debaters	I-movie.name

what	_what_
studio	_studio_
produced	_produced_
lord	B-movie.name
of	I-movie.name
the	I-movie.name
rings	I-movie.name

think	B-movie.name
like	I-movie.name
a	I-movie.name
man	I-movie.name
the	_the_
movie	_movie_
which	_which_
company	_company_
produce	_produce_

find	_find_
period	B-producer.name
productions	I-producer.name

what	_what_
movie	_movie_
rating	_rating_
is	_is_
the	_the_
anchorman	B-movie.name

is	_is_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
'	_'_
ok	_ok_
for	_for_
my	_my_
six	_six_
year	_year_
old	_old_

what	_what_
is	_is_
the	_the_
rating	_rating_
for	_for_
marley	B-movie.name
and	I-movie.name
me	I-movie.name

show	_show_
me	_me_
the	_the_
movie	_movie_
rating	_rating_
for	_for_
resident	B-movie.name
evil	I-movie.name
:	I-movie.name
retribution	I-movie.name

what	_what_
ages	_ages_
is	_is_
wall-e	B-movie.name
good	_good_
for	_for_

how	_how_
much	_much_
money	_money_
did	_did_
bananas	B-movie.name
make	_make_

how	_how_
much	_much_
revenue	_revenue_
did	_did_
bananas	B-movie.name
make	_make_

what	_what_
was	_was_
the	_the_
total	_total_
gross	_gross_
for	_for_
the	_the_
movie	_movie_
bananas	B-movie.name

what	_what_
was	_was_
the	_the_
revenue	_revenue_
from	_from_
beaches	B-movie.name

find	_find_
the	_the_
revenue	_revenue_
of	_of_
big	B-movie.name

find	_find_
the	_the_
revenue	_revenue_
of	_of_
black	B-movie.name
beauty	I-movie.name

how	_how_
much	_much_
money	_money_
did	_did_
black	B-movie.name
swan	I-movie.name
bring	_bring_

what	_what_
was	_was_
black	B-movie.name
swan	I-movie.name
's	_'s_
revenue	_revenue_

how	_how_
much	_much_
revenue	_revenue_
did	_did_
bourne	B-movie.name
identity	I-movie.name
make	_make_

revenue	_revenue_
for	_for_
breaking	B-movie.name
dawn	I-movie.name

how	_how_
much	_much_
did	_did_
dark	B-movie.name
night	I-movie.name
make	_make_
at	_at_
the	_the_
box	_box_
office	_office_

show	_show_
me	_me_
the	_the_
revenue	_revenue_
created	_created_
by	_by_
dragon	B-movie.name
war	I-movie.name

end	B-movie.name
of	I-movie.name
watch	I-movie.name
gross	_gross_

how	_how_
much	_much_
did	_did_
end	B-movie.name
of	I-movie.name
watch	I-movie.name
make	_make_
in	_in_
the	_the_
box	_box_
office	_office_

how	_how_
much	_much_
money	_money_
did	_did_
end	B-movie.name
of	I-movie.name
watch	I-movie.name
make	_make_
in	_in_
theaters	_theaters_

what	_what_
is	_is_
the	_the_
revenue	_revenue_
for	_for_
fast	B-movie.name
and	I-movie.name
the	I-movie.name
furious	I-movie.name

how	_how_
much	_much_
revenue	_revenue_
did	_did_
finding	B-movie.name
nemo	I-movie.name
3d	I-movie.name
make	_make_

look	_look_
for	_for_
revenue	_revenue_
from	_from_
freedom	B-movie.name
writers	I-movie.name

show	_show_
me	_me_
the	_the_
revenue	_revenue_
created	_created_
by	_by_
ghost	B-movie.name
rider	I-movie.name
spirit	I-movie.name
of	I-movie.name
vengeance	I-movie.name

total	_total_
revenue	_revenue_
for	_for_
ghostbusters	B-movie.name

can	_can_
you	_you_
tell	_tell_
me	_me_
the	_the_
amount	_amount_
of	_of_
money	_money_
this	_this_
movie	_movie_
made	_made_

how	_how_
much	_much_
did	_did_
this	_this_
movie	_movie_
earn	_earn_

how	_how_
much	_much_
did	_did_
this	_this_
movie	_movie_
make	_make_

how	_how_
much	_much_
did	_did_
this	_this_
movie	_movie_
make	_make_

how	_how_
much	_much_
money	_money_
did	_did_
this	_this_
movie	_movie_
accumalate	_accumalate_

how	_how_
much	_much_
did	_did_
movie	_movie_
make	_make_

what	_what_
was	_was_
revenue	_revenue_
made	_made_
from	_from_
the	_the_
movie	_movie_
great	B-movie.name
debaters	I-movie.name

how	_how_
much	_much_
did	_did_
harry	B-movie.name
potter	I-movie.name
